Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
,249.65,0,0,2,Clear skies,Clear skies,31-12-2016 03:00,31-12-2016,807.82
,250.04,0,0,2,Clear skies,Clear skies,31-12-2016 04:00,31-12-2016,1182.22
,249.97,0,0,1,Light fog,Fine fog,31-12-2016 05:00,31-12-2016,2848.82
,249.85,0,0,1,Clear skies,Clear skies,31-12-2016 06:00,31-12-2016,5402.02
,249.86,0,0,91,Cloudy skies,Full cloud cover,31-12-2016 07:00,31-12-2016,5920.72
,251.26,0,0,90,Cloudy skies,Full cloud cover,31-12-2016 08:00,31-12-2016,5387.72
,251.48,0,0,90,Cloudy skies,Full cloud cover,31-12-2016 09:00,31-12-2016,5165.42
,251.66,0,0,90,Cloudy skies,Full cloud cover,31-12-2016 10:00,31-12-2016,5074.42
,252.66,0,0,91,Cloudy skies,Full cloud cover,31-12-2016 11:00,31-12-2016,5754.32
,255.87,0,0,64,Cloudy skies,Fragmented clouds,31-12-2016 13:00,31-12-2016,6439.42
,256.21,0,0,64,Cloudy skies,Fragmented clouds,31-12-2016 14:00,31-12-2016,7010.12
,256.03,0,0,64,Cloudy skies,Fragmented clouds,31-12-2016 15:00,31-12-2016,7240.22
,252.13,0,0,1,Clear skies,Clear skies,31-12-2016 16:00,31-12-2016,7095.92
,250.44,0,0,1,Clear skies,Clear skies,31-12-2016 17:00,31-12-2016,6192.42
,252.33,0,0,20,Cloudy skies,Scattered clouds,31-12-2016 18:00,31-12-2016,5355.22
,249.13,0,0,1,Clear skies,Clear skies,31-12-2016 19:00,31-12-2016,6279.52
,248.06,0,0,1,Clear skies,Clear skies,31-12-2016 20:00,31-12-2016,4947.02
,249.03,0,0,1,Clear skies,Clear skies,31-12-2016 21:00,31-12-2016,3951.22
,248.59,0,0,40,Cloudy skies,Partly cloudy skies,31-12-2016 22:00,31-12-2016,3270.02
,249.99,0,0,90,Cloudy skies,Full cloud cover,31-12-2016 23:00,31-12-2016,2323.62
1,250.64,0,0,91,Cloudy skies,Full cloud cover,01-01-2017 0:00,01-01-2017,2241.72
,251.19,0,0,75,Cloudy skies,Fragmented clouds,01-01-2017 1:00,01-01-2017,2103.92
,250.49,0,0,90,Cloudy skies,Full cloud cover,01-01-2017 2:00,01-01-2017,1673.62
,251.79,0,0,90,Cloudy skies,Full cloud cover,01-01-2017 3:00,01-01-2017,1148.42
,251.39,0,0,91,Cloudy skies,Full cloud cover,01-01-2017 4:00,01-01-2017,849.42
,251.95,0,0,90,Cloudy skies,Full cloud cover,01-01-2017 5:00,01-01-2017,984.62
,251.95,0,0,90,Cloudy skies,Full cloud cover,01-01-2017 6:00,01-01-2017,1217.32
,251.25,0,0,90,Cloudy skies,Full cloud cover,01-01-2017 7:00,01-01-2017,1433.12
,252.54,0,0,91,Cloudy skies,Full cloud cover,01-01-2017 8:00,01-01-2017,1721.72
,252.3,0,0,90,Cloudy skies,Full cloud cover,01-01-2017 9:00,01-01-2017,2055.82
,254.18,0,0,91,Cloudy skies,Full cloud cover,01-01-2017 11:00,01-01-2017,3489.72
,255.46,0,0,64,Cloudy skies,Fragmented clouds,01-01-2017 12:00,01-01-2017,3774.42
,256.64,0,0,65,Cloudy skies,Fragmented clouds,01-01-2017 13:00,01-01-2017,4079.92
,256.26,0,0,64,Cloudy skies,Fragmented clouds,01-01-2017 14:00,01-01-2017,4220.32
,256.51,0,0,64,Cloudy skies,Fragmented clouds,01-01-2017 15:00,01-01-2017,4189.12
,257.09,0,0,64,Cloudy skies,Fragmented clouds,01-01-2017 16:00,01-01-2017,4115.02
,256.15,0,0,65,Cloudy skies,Fragmented clouds,01-01-2017 17:00,01-01-2017,3948.62
,256.66,0,0,65,Cloudy skies,Fragmented clouds,01-01-2017 18:00,01-01-2017,3784.82
,256.32,0,0,65,Cloudy skies,Fragmented clouds,01-01-2017 19:00,01-01-2017,3186.82
,255.56,0,0,64,Cloudy skies,Fragmented clouds,01-01-2017 20:00,01-01-2017,2622.62
,277.093,0,0,64,Cloudy skies,Fragmented clouds,01-01-2017 22:00,01-01-2017,1951.82
,255.98,0,0,65,Cloudy skies,Fragmented clouds,01-01-2017 23:00,01-01-2017,1398.02
,255.94,0,0,90,Cloudy skies,Full cloud cover,02-01-2017 0:00,02-01-2017,975.52
,255.2,0,0,90,Cloudy skies,Full cloud cover,02-01-2017 2:00,02-01-2017,706.42
,252.52,0,0,91,Cloudy skies,Full cloud cover,02-01-2017 3:00,02-01-2017,792.22
,250.24,0,0,40,Cloudy skies,Partly cloudy skies,02-01-2017 4:00,02-01-2017,1327.82
,250.38,0,0,1,Clear skies,Clear skies,02-01-2017 5:00,02-01-2017,3597.62
,248.88,0,0,1,Clear skies,Clear skies,02-01-2017 6:00,02-01-2017,6960.72
,248.14,0,0,2,Clear skies,Clear skies,02-01-2017 7:00,02-01-2017,7770.62
,249.05,0,0,1,Clear skies,Clear skies,02-01-2017 8:00,02-01-2017,6848.92
,250.2,0,0,1,Clear skies,Clear skies,02-01-2017 9:00,02-01-2017,5988.32
,253.63,0,0,5,Clear skies,Clear skies,02-01-2017 11:00,02-01-2017,5617.82
,255.67,0,0,64,Cloudy skies,Fragmented clouds,02-01-2017 12:00,02-01-2017,6074.12
,256.07,0,0,64,Cloudy skies,Fragmented clouds,02-01-2017 13:00,02-01-2017,6344.52
,257.16,0,0,65,Cloudy skies,Fragmented clouds,02-01-2017 14:00,02-01-2017,6660.42
,257.05,0,0,64,Cloudy skies,Fragmented clouds,02-01-2017 15:00,02-01-2017,6716.32
,256.79,0,0,65,Cloudy skies,Fragmented clouds,02-01-2017 16:00,02-01-2017,7463.82
,254,0,0,1,Clear skies,Clear skies,02-01-2017 17:00,02-01-2017,7199.92
,252.4,0,0,64,Cloudy skies,Fragmented clouds,02-01-2017 18:00,02-01-2017,5399.42
,252.27,0,0,5,Clear skies,Clear skies,02-01-2017 19:00,02-01-2017,4011.02
,248.88,0,0,6,Clear skies,Clear skies,02-01-2017 20:00,02-01-2017,3320.72
,249.79,0,0,1,Clear skies,Clear skies,02-01-2017 21:00,02-01-2017,4791.02
,248.74,0,0,1,Clear skies,Clear skies,02-01-2017 22:00,02-01-2017,3363.62
,250.05,0,0,1,Clear skies,Clear skies,02-01-2017 23:00,02-01-2017,1821.82
,277.693,0,0,64,Cloudy skies,Fragmented clouds,03-01-2017 1:00,03-01-2017,931.32
,250.39,0,0,1,Clear skies,Clear skies,03-01-2017 2:00,03-01-2017,796.12
,251.05,0,0,76,Cloudy skies,Fragmented clouds,03-01-2017 3:00,03-01-2017,820.82
,251.96,0,0,76,Cloudy skies,Fragmented clouds,03-01-2017 4:00,03-01-2017,1316.12
,254.46,0,0,91,Cloudy skies,Full cloud cover,03-01-2017 5:00,03-01-2017,3480.62
,255.72,0,0,64,Cloudy skies,Fragmented clouds,03-01-2017 7:00,03-01-2017,7791.42
,257.12,0,0,65,Cloudy skies,Fragmented clouds,03-01-2017 8:00,03-01-2017,7172.62
,258.8,0,0,64,Cloudy skies,Fragmented clouds,03-01-2017 9:00,03-01-2017,6344.52
,259.85,0,0,64,Cloudy skies,Fragmented clouds,03-01-2017 10:00,03-01-2017,5733.52
,261.91,0,0,64,Snowfall,Flurries,03-01-2017 11:00,03-01-2017,6210.62
,263.02,0,0,64,Snowfall,Flurries,03-01-2017 12:00,03-01-2017,6764.42
,263.67,0,0,64,Snowfall,Flurries,03-01-2017 13:00,03-01-2017,6939.92
,264.65,0,0,64,Airborne particles,Smoky air,03-01-2017 14:00,03-01-2017,7311.72
,265.14,0,0,64,Airborne particles,Smoky air,03-01-2017 15:00,03-01-2017,7532.72
,265.47,0.378571429,0,65,Rainfall,Soft rain,03-01-2017 16:00,03-01-2017,8124.22
,265.86,0,0,64,Airborne particles,Smoky air,03-01-2017 17:00,03-01-2017,7492.42
,266.59,0,0,64,Light fog,Fine fog,03-01-2017 18:00,03-01-2017,5916.82
,267.49,0,0,64,Light fog,Fine fog,03-01-2017 19:00,03-01-2017,4368.52
,268.07,0,0,90,Cloudy skies,Full cloud cover,03-01-2017 20:00,03-01-2017,3580.72
,269.93,0,0,64,Cloudy skies,Fragmented clouds,03-01-2017 22:00,03-01-2017,2740.92
,270.51,0,0,64,Snowfall,Flurries,03-01-2017 23:00,03-01-2017,2110.42
,270.64,0.76,0,64,Rainfall,Soft rain,04-01-2017 0:00,04-01-2017,1482.52
,271.57,0,0,64,Cloudy skies,Fragmented clouds,04-01-2017 1:00,04-01-2017,1203.02
,271.77,0,0,64,Cloudy skies,Fragmented clouds,04-01-2017 2:00,04-01-2017,1086.02
,272.81,0,0,65,Cloudy skies,Fragmented clouds,04-01-2017 3:00,04-01-2017,887.12
,273.73,0,0,64,Snowfall,Flurries,04-01-2017 4:00,04-01-2017,832.52
,273.47,0,0,64,Light fog,Fine fog,04-01-2017 5:00,04-01-2017,1326.52
,270.87,0,0,64,Light fog,Fine fog,04-01-2017 6:00,04-01-2017,1860.82
,269.26,0,0,64,Airborne particles,Smoky air,04-01-2017 7:00,04-01-2017,2352.22
,267.63,0,0,64,Cloudy skies,Fragmented clouds,04-01-2017 8:00,04-01-2017,3225.82
,265.16,0,0,65,Snowfall,Flurries,04-01-2017 9:00,04-01-2017,4055.22
,263.86,0,0,65,Cloudy skies,Fragmented clouds,04-01-2017 10:00,04-01-2017,4622.02
,263.82,0,0,64,Snowfall,Flurries,04-01-2017 11:00,04-01-2017,5110.82
,264.2,0,0,65,Cloudy skies,Fragmented clouds,04-01-2017 12:00,04-01-2017,5846.62
,265.04,0,0,65,Cloudy skies,Fragmented clouds,04-01-2017 13:00,04-01-2017,5779.02
,263.98,0,0,64,Cloudy skies,Fragmented clouds,04-01-2017 14:00,04-01-2017,5950.62
,263.35,0,0,65,Cloudy skies,Fragmented clouds,04-01-2017 15:00,04-01-2017,6154.72
,262.59,0,0,65,Cloudy skies,Fragmented clouds,04-01-2017 16:00,04-01-2017,6072.82
,260.85,0,0,64,Cloudy skies,Fragmented clouds,04-01-2017 17:00,04-01-2017,5714.02
,259.73,0,0,64,Cloudy skies,Fragmented clouds,04-01-2017 19:00,04-01-2017,3938.22
,258.72,0,0,65,Cloudy skies,Fragmented clouds,04-01-2017 20:00,04-01-2017,3358.42
,257.28,0,0,64,Cloudy skies,Fragmented clouds,04-01-2017 21:00,04-01-2017,3726.32
,256.9,0,0,65,Cloudy skies,Fragmented clouds,04-01-2017 22:00,04-01-2017,4657.12
,255.73,0,0,64,Cloudy skies,Fragmented clouds,04-01-2017 23:00,04-01-2017,2462.72
,252.68,0,0,1,Clear skies,Clear skies,05-01-2017 0:00,05-01-2017,1583.92
,251.44,0,0,2,Clear skies,Clear skies,05-01-2017 1:00,05-01-2017,1145.82
,250.93,0,0,1,Clear skies,Clear skies,05-01-2017 2:00,05-01-2017,1026.22
,250.58,0,0,2,Clear skies,Clear skies,05-01-2017 3:00,05-01-2017,803.92
,249.88,0,0,1,Clear skies,Clear skies,05-01-2017 4:00,05-01-2017,725.92
,249.6,0,0,1,Clear skies,Clear skies,05-01-2017 5:00,05-01-2017,926.12
,249.08,0,0,1,Clear skies,Clear skies,05-01-2017 6:00,05-01-2017,1283.62
,248.41,0,0,5,Clear skies,Clear skies,05-01-2017 7:00,05-01-2017,1443.52
,249.47,0,0,5,Clear skies,Clear skies,05-01-2017 8:00,05-01-2017,1949.22
,248.9,0,0,1,Clear skies,Clear skies,05-01-2017 9:00,05-01-2017,2649.92
,251.5,0,0,1,Clear skies,Clear skies,05-01-2017 10:00,05-01-2017,3488.42
,251.25,0,0,2,Clear skies,Clear skies,05-01-2017 11:00,05-01-2017,3842.02
,252.6,0,0,2,Clear skies,Clear skies,05-01-2017 12:00,05-01-2017,4438.72
,252.83,0,0,5,Clear skies,Clear skies,05-01-2017 13:00,05-01-2017,4462.12
,251.99,0,0,75,Cloudy skies,Fragmented clouds,05-01-2017 14:00,05-01-2017,4624.62
,251.1,0,0,75,Cloudy skies,Fragmented clouds,05-01-2017 15:00,05-01-2017,4575.22
,251.05,0,0,90,Airborne particles,Smoky air,05-01-2017 16:00,05-01-2017,4378.92
,249.46,0,0,40,Snowfall,Flurries,05-01-2017 17:00,05-01-2017,3834.22
,247.82,0,0,20,Cloudy skies,Scattered clouds,05-01-2017 18:00,05-01-2017,3333.72
,249.27,0,0,40,Cloudy skies,Partly cloudy skies,05-01-2017 19:00,05-01-2017,3056.82
,276.893,0,0,64,Cloudy skies,Fragmented clouds,05-01-2017 21:00,05-01-2017,2113.02
,277.393,0,0,64,Cloudy skies,Fragmented clouds,05-01-2017 22:00,05-01-2017,1858.22
,276.893,0,0,64,Cloudy skies,Fragmented clouds,05-01-2017 23:00,05-01-2017,1373.32
,277.393,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 0:00,06-01-2017,1047.02
,276.993,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 1:00,06-01-2017,788.32
,277.193,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 2:00,06-01-2017,680.42
,277.293,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 3:00,06-01-2017,738.92
,277.093,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 4:00,06-01-2017,1210.82
,277.793,0,0,65,Cloudy skies,Fragmented clouds,06-01-2017 5:00,06-01-2017,2933.32
,277.793,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 6:00,06-01-2017,5574.92
,277.193,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 7:00,06-01-2017,6232.72
,277.693,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 8:00,06-01-2017,5001.62
,277.693,0,0,65,Cloudy skies,Fragmented clouds,06-01-2017 9:00,06-01-2017,4122.82
,277.593,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 10:00,06-01-2017,3873.22
,247.95,0,0,20,Cloudy skies,Scattered clouds,06-01-2017 11:00,06-01-2017,3860.22
,247.55,0,0,75,Cloudy skies,Fragmented clouds,06-01-2017 12:00,06-01-2017,4169.62
,248.07,0,0,40,Cloudy skies,Partly cloudy skies,06-01-2017 13:00,06-01-2017,4423.12
,248,0,0,40,Cloudy skies,Partly cloudy skies,06-01-2017 14:00,06-01-2017,4889.82
,248.87,0,0,1,Clear skies,Clear skies,06-01-2017 15:00,06-01-2017,5240.82
,247.65,0,0,40,Cloudy skies,Partly cloudy skies,06-01-2017 16:00,06-01-2017,5915.52
,247.25,0,0,75,Cloudy skies,Fragmented clouds,06-01-2017 17:00,06-01-2017,5274.62
,247.45,0,0,40,Cloudy skies,Partly cloudy skies,06-01-2017 18:00,06-01-2017,3709.42
,247.85,0,0,1,Clear skies,Clear skies,06-01-2017 19:00,06-01-2017,2677.22
,277.093,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 21:00,06-01-2017,1984.32
,277.493,0,0,64,Cloudy skies,Fragmented clouds,06-01-2017 22:00,06-01-2017,1807.52
,247.75,0,0,75,Cloudy skies,Fragmented clouds,06-01-2017 23:00,06-01-2017,1433.12
,248.49,0,0,75,Cloudy skies,Fragmented clouds,07-01-2017 0:00,07-01-2017,945.62
,248.24,0,0,1,Clear skies,Clear skies,07-01-2017 1:00,07-01-2017,775.32
,247.35,0,0,2,Clear skies,Clear skies,07-01-2017 2:00,07-01-2017,693.42
,247.6,0,0,1,Clear skies,Clear skies,07-01-2017 3:00,07-01-2017,796.12
,248.72,0,0,41,Cloudy skies,Partly cloudy skies,07-01-2017 4:00,07-01-2017,1309.62
,248.89,0,0,2,Clear skies,Clear skies,07-01-2017 5:00,07-01-2017,3245.32
,248.73,0,0,2,Clear skies,Clear skies,07-01-2017 6:00,07-01-2017,5768.62
,249.19,0,0,40,Cloudy skies,Partly cloudy skies,07-01-2017 7:00,07-01-2017,7913.62
,250.66,0,0,2,Clear skies,Clear skies,07-01-2017 8:00,07-01-2017,6422.52
,251.3,0,0,1,Clear skies,Clear skies,07-01-2017 9:00,07-01-2017,5500.82
,253.68,0,0,1,Clear skies,Clear skies,07-01-2017 10:00,07-01-2017,4980.82
,256.28,0,0,65,Cloudy skies,Fragmented clouds,07-01-2017 12:00,07-01-2017,5658.12
,256.99,0,0,64,Cloudy skies,Fragmented clouds,07-01-2017 13:00,07-01-2017,5857.02
,257.75,0,0,64,Cloudy skies,Fragmented clouds,07-01-2017 14:00,07-01-2017,6179.42
,257.56,0,0,65,Cloudy skies,Fragmented clouds,07-01-2017 15:00,07-01-2017,6945.12
,257.97,0,0,65,Cloudy skies,Fragmented clouds,07-01-2017 16:00,07-01-2017,7861.62
,256.8,0,0,1,Clear skies,Clear skies,07-01-2017 17:00,07-01-2017,7636.72
,256.02,0,0,64,Cloudy skies,Fragmented clouds,07-01-2017 18:00,07-01-2017,5717.92
,255.75,0,0,1,Clear skies,Clear skies,07-01-2017 19:00,07-01-2017,4055.22
,254.17,0,0,1,Clear skies,Clear skies,07-01-2017 20:00,07-01-2017,3218.02
,253.16,0,0,1,Clear skies,Clear skies,07-01-2017 21:00,07-01-2017,2898.22
,253.92,0,0,75,Cloudy skies,Fragmented clouds,07-01-2017 23:00,07-01-2017,1598.22
,252.85,0,0,2,Clear skies,Clear skies,08-01-2017 0:00,08-01-2017,1053.52
,252.08,0,0,1,Clear skies,Clear skies,08-01-2017 1:00,08-01-2017,829.92
,249.82,0,0,1,Clear skies,Clear skies,08-01-2017 2:00,08-01-2017,727.22
,250.44,0,0,1,Clear skies,Clear skies,08-01-2017 3:00,08-01-2017,820.82
,250.38,0,0,1,Clear skies,Clear skies,08-01-2017 4:00,08-01-2017,1377.22
,249.08,0,0,1,Clear skies,Clear skies,08-01-2017 5:00,08-01-2017,3688.62
,249.38,0,0,2,Clear skies,Clear skies,08-01-2017 6:00,08-01-2017,7548.32
,248.55,0,0,1,Clear skies,Clear skies,08-01-2017 7:00,08-01-2017,8593.52
,248.54,0,0,1,Clear skies,Clear skies,08-01-2017 8:00,08-01-2017,7361.12
,250.1,0,0,75,Cloudy skies,Fragmented clouds,08-01-2017 9:00,08-01-2017,6499.22
,250.9,0,0,2,Clear skies,Clear skies,08-01-2017 10:00,08-01-2017,5734.82
,254.09,0,0,1,Clear skies,Clear skies,08-01-2017 11:00,08-01-2017,5785.52
,255.67,0,0,5,Clear skies,Clear skies,08-01-2017 12:00,08-01-2017,6221.02
,256.8,0,0,5,Clear skies,Clear skies,08-01-2017 14:00,08-01-2017,6845.02
,256.92,0,0,65,Cloudy skies,Fragmented clouds,08-01-2017 15:00,08-01-2017,7534.02
,256.85,0,0,65,Cloudy skies,Fragmented clouds,08-01-2017 16:00,08-01-2017,8575.32
,255.64,0,0,1,Clear skies,Clear skies,08-01-2017 17:00,08-01-2017,8142.42
,251.38,0,0,1,Clear skies,Clear skies,08-01-2017 18:00,08-01-2017,6022.12
,249.36,0,0,1,Clear skies,Clear skies,08-01-2017 19:00,08-01-2017,4224.22
,248.83,0,0,5,Clear skies,Clear skies,08-01-2017 20:00,08-01-2017,3433.82
,248.24,0,0,2,Clear skies,Clear skies,08-01-2017 21:00,08-01-2017,3080.22
,249,0,0,2,Clear skies,Clear skies,08-01-2017 22:00,08-01-2017,2291.12
,249.05,0,0,1,Clear skies,Clear skies,08-01-2017 23:00,08-01-2017,1665.82
,250.07,0,0,2,Clear skies,Clear skies,09-01-2017 0:00,09-01-2017,1130.22
,252.5,0,0,1,Clear skies,Clear skies,09-01-2017 1:00,09-01-2017,824.72
,253.93,0,0,65,Cloudy skies,Fragmented clouds,09-01-2017 3:00,09-01-2017,855.92
,255.95,0,0,65,Cloudy skies,Fragmented clouds,09-01-2017 4:00,09-01-2017,1401.92
,256.91,0,0,65,Cloudy skies,Fragmented clouds,09-01-2017 5:00,09-01-2017,3832.92
,257.72,0,0,64,Cloudy skies,Fragmented clouds,09-01-2017 6:00,09-01-2017,7658.82
,257.14,0,0,65,Cloudy skies,Fragmented clouds,09-01-2017 7:00,09-01-2017,8471.32
,257.73,0,0,65,Cloudy skies,Fragmented clouds,09-01-2017 8:00,09-01-2017,7934.42
,258.38,0,0,64,Cloudy skies,Fragmented clouds,09-01-2017 9:00,09-01-2017,6618.82
,259.8,0,0,65,Cloudy skies,Fragmented clouds,09-01-2017 10:00,09-01-2017,5944.12
,262.09,0,0,65,Cloudy skies,Fragmented clouds,09-01-2017 11:00,09-01-2017,6404.32
,264.12,0,0,64,Cloudy skies,Fragmented clouds,09-01-2017 12:00,09-01-2017,6728.02
,264.83,0,0,64,Cloudy skies,Fragmented clouds,09-01-2017 13:00,09-01-2017,6712.42
,265.59,0,0,65,Cloudy skies,Fragmented clouds,09-01-2017 14:00,09-01-2017,7212.92
,267.05,0,0,64,Cloudy skies,Fragmented clouds,09-01-2017 15:00,09-01-2017,7842.12
,265.83,0,0,40,Cloudy skies,Partly cloudy skies,09-01-2017 16:00,09-01-2017,8774.22
,265.82,0,0,75,Cloudy skies,Fragmented clouds,09-01-2017 17:00,09-01-2017,8277.62
,265.17,0,0,64,Cloudy skies,Fragmented clouds,09-01-2017 19:00,09-01-2017,4692.22
,265.12,0,0,64,Cloudy skies,Fragmented clouds,09-01-2017 20:00,09-01-2017,3974.62
,265.24,0,0,64,Cloudy skies,Fragmented clouds,09-01-2017 21:00,09-01-2017,3596.32
,265.55,0,0,64,Light fog,Fine fog,09-01-2017 22:00,09-01-2017,2577.12
,265.04,0,0,64,Light fog,Fine fog,09-01-2017 23:00,09-01-2017,1794.52
,265.28,0,0,64,Airborne particles,Smoky air,10-01-2017 0:00,10-01-2017,1166.62
,264.78,0,0,64,Light fog,Fine fog,10-01-2017 1:00,10-01-2017,957.32
,265.83,0,0,64,Light fog,Fine fog,10-01-2017 2:00,10-01-2017,803.92
,265.98,0,0,64,Light fog,Fine fog,10-01-2017 3:00,10-01-2017,914.42
,266.82,0,0,64,Light fog,Fine fog,10-01-2017 4:00,10-01-2017,1333.02
,266.8,0,0,65,Light fog,Fine fog,10-01-2017 5:00,10-01-2017,3657.42
,267.31,0,0,64,Light fog,Fine fog,10-01-2017 6:00,10-01-2017,7275.32
,268.14,0,0,64,Light fog,Fine fog,10-01-2017 7:00,10-01-2017,7398.82
,267.73,0,0,64,Light fog,Fine fog,10-01-2017 8:00,10-01-2017,7264.92
,268.66,0,0,64,Light fog,Fine fog,10-01-2017 9:00,10-01-2017,6995.82
,269.3,0,0,64,Light fog,Fine fog,10-01-2017 10:00,10-01-2017,5901.22
,269.74,0,0,64,Light fog,Fine fog,10-01-2017 11:00,10-01-2017,6544.72
,270.81,0,0,64,Light fog,Fine fog,10-01-2017 12:00,10-01-2017,7014.02
,271.53,0,0,64,Light fog,Fine fog,10-01-2017 13:00,10-01-2017,7020.52
,271.8,0,0,64,Light fog,Fine fog,10-01-2017 14:00,10-01-2017,7333.82
,272.43,0,0,65,Light fog,Fine fog,10-01-2017 15:00,10-01-2017,7891.52
,272.8,0,0,91,Light fog,Fine fog,10-01-2017 16:00,10-01-2017,8531.12
,272.45,0,0,91,Light fog,Fine fog,10-01-2017 17:00,10-01-2017,7838.22
,272.15,0,0,65,Light fog,Fine fog,10-01-2017 19:00,10-01-2017,4787.12
,271.72,0,0,90,Light fog,Fine fog,10-01-2017 20:00,10-01-2017,3943.42
,272.35,0,0,90,Light fog,Fine fog,10-01-2017 21:00,10-01-2017,3944.72
,272.06,0,0,64,Light fog,Fine fog,10-01-2017 23:00,10-01-2017,2418.52
,271.91,0,0,64,Light fog,Fine fog,11-01-2017 1:00,11-01-2017,1274.52
,272.5,0,0,65,Light fog,Fine fog,11-01-2017 2:00,11-01-2017,1130.22
,272.2,0,0,64,Light fog,Fine fog,11-01-2017 3:00,11-01-2017,918.32
,272.35,0,0,64,Light fog,Fine fog,11-01-2017 4:00,11-01-2017,894.92
,272.03,0,0,65,Light fog,Fine fog,11-01-2017 5:00,11-01-2017,1392.82
,270.83,0,0,91,Light fog,Fine fog,11-01-2017 6:00,11-01-2017,2033.72
,270.74,0,0,64,Light fog,Fine fog,11-01-2017 7:00,11-01-2017,2812.42
,270.36,0,0,64,Cloudy skies,Fragmented clouds,11-01-2017 8:00,11-01-2017,3782.22
,270.43,0,0,64,Light fog,Fine fog,11-01-2017 9:00,11-01-2017,4511.52
,270.59,0,0,64,Light fog,Fine fog,11-01-2017 10:00,11-01-2017,4752.02
,271.22,0,0,64,Light fog,Fine fog,11-01-2017 11:00,11-01-2017,5654.22
,272.13,0,0,64,Cloudy skies,Fragmented clouds,11-01-2017 12:00,11-01-2017,6341.92
,271.96,0,0,64,Cloudy skies,Fragmented clouds,11-01-2017 13:00,11-01-2017,6291.22
,272.46,0,0,64,Cloudy skies,Fragmented clouds,11-01-2017 14:00,11-01-2017,6547.32
,272.5,0,0,64,Cloudy skies,Fragmented clouds,11-01-2017 15:00,11-01-2017,6435.52
,271.84,0,0,21,Cloudy skies,Scattered clouds,11-01-2017 16:00,11-01-2017,6331.52
,270.64,0,0,75,Cloudy skies,Fragmented clouds,11-01-2017 17:00,11-01-2017,6234.02
,269.47,0,0,64,Cloudy skies,Fragmented clouds,11-01-2017 19:00,11-01-2017,4463.42
,269.22,0,0,64,Cloudy skies,Fragmented clouds,11-01-2017 20:00,11-01-2017,3702.92
,269.14,0,0,64,Light fog,Fine fog,11-01-2017 21:00,11-01-2017,4891.12
,268.37,0,0,65,Light fog,Fine fog,11-01-2017 22:00,11-01-2017,4980.82
,267.94,0,0,65,Light fog,Fine fog,11-01-2017 23:00,11-01-2017,2839.72
,267.93,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 0:00,12-01-2017,1869.92
,268.6,0,0,65,Cloudy skies,Fragmented clouds,12-01-2017 1:00,12-01-2017,1340.82
,268.52,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 2:00,12-01-2017,1104.22
,269.3,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 3:00,12-01-2017,845.52
,269.74,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 4:00,12-01-2017,761.02
,271.01,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 5:00,12-01-2017,1026.22
,271.61,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 6:00,12-01-2017,1370.72
,271.54,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 7:00,12-01-2017,1794.52
,272.48,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 8:00,12-01-2017,2555.02
,273.15,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 9:00,12-01-2017,3523.52
,274.99,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 10:00,12-01-2017,4412.72
,276.33,0.25,0,65,Rainfall,Soft rain,12-01-2017 11:00,12-01-2017,4871.62
,277.41,0.455714286,0,64,Rainfall,Soft rain,12-01-2017 12:00,12-01-2017,5400.72
,277.88,0.844285714,0,64,Rainfall,Soft rain,12-01-2017 13:00,12-01-2017,5616.52
,278.31,0.862857143,0,64,Rainfall,Soft rain,12-01-2017 14:00,12-01-2017,5473.52
,277.93,0.67,0,64,Rainfall,Soft rain,12-01-2017 15:00,12-01-2017,5819.32
,278.19,0.51,0,65,Rainfall,Soft rain,12-01-2017 16:00,12-01-2017,5560.62
,276.04,0.35,0,64,Rainfall,Soft rain,12-01-2017 17:00,12-01-2017,5182.32
,275.91,0.335714286,0,64,Rainfall,Soft rain,12-01-2017 19:00,12-01-2017,3682.12
,275.98,0.25,0,65,Rainfall,Soft rain,12-01-2017 20:00,12-01-2017,2990.52
,275.96,0.25,0,64,Rainfall,Soft rain,12-01-2017 21:00,12-01-2017,2657.72
,275.31,0,0,64,Cloudy skies,Fragmented clouds,12-01-2017 22:00,12-01-2017,2116.92
